timestamp,currency,price,action,change,balance
1737096663378,doge,15.17,withdrawal,-191.01728075,915.00553004
1737097149426,btc,3179995.51,sell,-0.01423579,0.29089930
1737099217502,doge,15.19,sell,-244.32500856,670.68052148
1737099301823,sol,5412.9,sell,-14.04130670,31.96178626
1737101136260,usdt,32.4,deposit,900.000000,13941.688594
1737106256476,sol,5416.11,sell,-2.36554304,29.59624322
1737106988815,usdc,32.5,deposit,1223.000000,5170.892573
1737111319516,eth,116116.91,buy,0.04270437,2.09084108
1737114593428,twd,1.0,deposit,36170,3942428
1737120733705,sol,5405.33,deposit,9.64367815,39.23992137
1737123180000,twd,1.0,deposit,49471,3991899
1737124792628,eth,116001.46,withdrawal,-0.21585185,1.87498923
1737125047569,usdc,32.47,withdrawal,-219.000000,4951.892573
1737125782895,eth,116045.06,withdrawal,-0.43783927,1.43714996
1737127575696,twd,1.0,deposit,47250,4039149
1737127763056,usdc,32.46,buy,1185.925735,6137.818308
1737128317774,doge,15.38,buy,1123.83529384,1794.51581532
1737131429570,usdt,32.38,withdrawal,-337.000000,13604.688594
1737133225393,sol,5406.9,buy,5.19992806,44.43984943
1737146050540,twd,1.0,withdrawal,-23521,3931729
1737146194474,usdc,32.46,buy,200.451899,6338.270207
1737148834533,eth,115883.03,buy,0.02182968,1.45897964
1737160455013,usdt,32.38,deposit,2315.000000,15919.688594
1737165697032,eth,115863.23,buy,0.05306737,1.51204701
1737170006039,eth,115885.99,deposit,1.06449614,2.57654315
1737175080138,usdc,32.49,buy,692.239995,7030.510202
1737175319389,sol,5411.65,deposit,7.46256384,51.90241327
1737176561145,sol,5413.55,buy,6.29259236,58.19500563
1737180226892,eth,115937.92,buy,0.22774992,2.80429307
1737185481047,usdt,32.4,buy,1016.091808,16935.780402
1737187389816,eth,115877.92,withdrawal,-0.37308013,2.43121294
1737190016344,usdt,32.38,deposit,2843.000000,19778.780402
1737193758520,usdt,32.38,buy,572.972013,20351.752415
1737196300279,btc,3171728.1,sell,-0.06279091,0.22810839
1737202382610,btc,3173001.39,sell,-0.10097629,0.12713210
1737204396323,eth,115935.21,withdrawal,-0.10289846,2.32831448
1737208653923,doge,15.61,buy,1414.81518261,3209.33099793
1737215372478,doge,15.6,buy,102.03409451,3311.36509244
1737215468282,sol,5428.74,buy,3.44893401,61.64393964
1737215723161,eth,115913.56,withdrawal,-0.70282649,1.62548799
1737218518755,btc,3171914.51,withdrawal,-0.04436882,0.08276328
1737218608323,usdc,32.54,deposit,574.000000,7604.510202
1737231844172,eth,115990.77,sell,-0.80237055,0.82311744
1737243362214,usdc,32.53,buy,798.324998,8402.835200
1737254279217,sol,5448.12,deposit,4.97931284,66.62325248
1737255607813,doge,15.58,withdrawal,-58.91134568,3252.45374676
1737256814309,usdt,32.35,withdrawal,-73.000000,20278.752415
1737261806356,doge,15.54,sell,-1490.57878570,1761.87496106
1737274452353,doge,15.49,sell,-1010.96772237,750.90723869
1737277989870,btc,3169307.25,deposit,0.01274430,0.09550758
1737287386337,usdt,32.36,withdrawal,-286.000000,19992.752415
1737288738533,sol,5459.4,withdrawal,-11.99511610,54.62813638
1737290084969,usdt,32.37,buy,512.318278,20505.070693
1737290550631,doge,15.58,sell,-164.73041843,586.17682026
1737290706722,sol,5455.94,deposit,10.16680220,64.79493858
1737290849029,sol,5453.3,buy,4.57185155,69.36679013
1737291845359,usdt,32.38,buy,691.878863,21196.949556
1737292530111,doge,15.66,withdrawal,-176.73229880,409.44452146
1737294138097,sol,5453.18,withdrawal,-25.30049916,44.06629097
1737294638897,btc,3176785.03,buy,0.00923350,0.10474108
1737297463349,twd,1.0,withdrawal,-22631,4251871
1737301120971,doge,15.81,withdrawal,-109.28994177,300.15457969
1737310354418,usdc,32.58,withdrawal,-425.000000,7977.835200
1737314593237,eth,116047.92,deposit,1.30425264,2.12737008
1737331110595,usdt,32.36,buy,830.025160,22026.974716
1737331256373,btc,3178584.94,withdrawal,-0.02411682,0.08062426
1737333087275,usdt,32.35,deposit,2857.000000,24883.974716
1737333285875,usdc,32.59,sell,-2114.984492,5862.850708
1737336877077,eth,116139.6,withdrawal,-0.57338348,1.55398660
1737340276777,twd,1.0,deposit,50252,4344197
1737343579511,usdc,32.59,sell,-218.448012,5644.402696
1737345203270,doge,15.89,sell,-70.54106483,229.61351486
1737352739960,usdt,32.33,sell,-11209.001778,13674.972938
1737354965683,usdc,32.59,withdrawal,-175.000000,5469.402696
1737355641276,btc,3183062.3,buy,0.01075096,0.09137522
1737356986825,eth,116244.89,sell,-0.79154608,0.76244052
1737360353925,usdt,32.35,deposit,2551.000000,16225.972938
1737362119334,doge,15.84,buy,3032.16000696,3261.77352182
1737362642630,usdc,32.58,sell,-1682.340112,3787.062584
1737362795979,twd,1.0,withdrawal,-16176,4763239
1737363617740,sol,5468.59,buy,6.06464467,50.13093564
1737367817725,sol,5464.55,deposit,14.23532598,64.36626162
1737368933612,usdc,32.59,withdrawal,-272.000000,3515.062584
1737370809838,twd,1.0,withdrawal,-19654,4710420
1737382677470,sol,5461.25,buy,4.61158007,68.97784169
1737389239357,usdt,32.34,buy,679.330384,16905.303322
1737394758664,eth,116204.98,withdrawal,-0.13879323,0.62364729
1737402247688,sol,5470.63,deposit,4.71589163,73.69373332
1737403384788,usdt,32.34,buy,158.993697,17064.297019
1737410979148,doge,16.05,sell,-367.30141842,2894.47210340
1737416583088,twd,1.0,deposit,88131,4752151
1737418527043,doge,16.11,deposit,957.20472442,3851.67682782
1737421735456,twd,1.0,deposit,25002,4777153
1737421814716,btc,3179391.36,sell,-0.03812748,0.05324774
1737430693322,sol,5475.97,deposit,11.58034800,85.27408132
1737439643773,sol,5478.31,withdrawal,-11.80900176,73.46507956
1737441852842,usdt,32.36,buy,687.358544,17751.655563
1737449748953,doge,16.05,sell,-546.12973489,3305.54709293
1737453305211,usdc,32.61,deposit,1072.000000,4587.062584
1737453907079,usdc,32.6,buy,415.130603,5002.193187
1737459359303,doge,16.02,sell,-172.76035206,3132.78674087
1737463849187,sol,5481.81,sell,-15.79200817,57.67307139
1737464113921,sol,5481.87,sell,-7.31363638,50.35943501
1737464497075,doge,16.0,sell,-1113.81590939,2018.97083148
1737464695015,usdt,32.37,deposit,2903.000000,20654.655563
1737465107699,twd,1.0,deposit,106865,5125479
1737466067673,eth,116229.69,buy,0.24714093,0.87078822
1737468868100,usdt,32.37,deposit,2487.000000,23141.655563
1737473562928,btc,3178678.43,deposit,0.03180014,0.08504788
1737474082401,btc,3179549.58,buy,0.00197755,0.08702543
1737474436516,eth,116257.51,sell,-0.30931709,0.56147113
1737478207221,eth,116279.81,sell,-0.27981069,0.28166044
1737479509730,eth,116254.95,buy,0.14401135,0.42567179
1737479705169,sol,5482.12,buy,1.64328231,52.00271732
1737481177384,btc,3179893.24,deposit,0.02724615,0.11427158
1737482224092,btc,3180092.89,deposit,0.03278869,0.14706027
1737483480000,btc,3178737.01,sell,-0.03346082,0.11359945
1737483615765,doge,16.21,sell,-830.83660860,1188.13422288
1737488124224,usdt,32.4,withdrawal,-253.000000,22888.655563
1737489920700,doge,16.18,deposit,2207.68781287,3395.82203575
1737491308922,sol,5499.05,buy,3.45763239,55.46034971
1737491758879,usdt,32.41,sell,-8470.296884,14418.358679
1737492567575,btc,3179709.09,withdrawal,-0.00216555,0.11143390
1737493979168,sol,5499.17,sell,-30.80277325,24.65757646
1737504182840,usdc,32.58,sell,-1044.496255,3957.696932
1737506106978,eth,116432.49,buy,0.29346946,0.71914125
1737510204119,usdt,32.4,deposit,2933.000000,17351.358679
1737514383701,sol,5508.2,deposit,12.09326006,36.75083652
1737515753013,doge,16.27,buy,2233.19676083,5629.01879658
1737519772555,usdt,32.4,withdrawal,-250.000000,17101.358679
1737522473560,sol,5511.84,sell,-0.30447971,36.44635681
1737524895112,btc,3178310.49,buy,0.00231333,0.11374723
1737534819751,eth,116340.99,deposit,1.02315952,1.74230077
1737536521847,usdc,32.58,buy,853.273666,4810.970598
1737539347566,eth,116328.59,deposit,0.70830395,2.45060472
1737543263185,eth,116289.37,sell,-0.04834573,2.40225899
1737549031022,usdt,32.39,buy,514.362314,17615.720993
1737549289555,eth,116258.97,sell,-0.89836743,1.50389156
1737549426436,sol,5517.5,buy,5.42494729,41.87130410
1737549759429,usdt,32.39,sell,-3319.149172,14296.571821
1737554363999,usdc,32.59,buy,204.669810,5015.640408
1737554419723,usdt,32.4,withdrawal,-194.000000,14102.571821
1737555351655,doge,16.33,deposit,1177.48181541,6806.50061199
1737562867268,twd,1.0,deposit,141182,5913467
1737564631097,btc,3179342.19,withdrawal,-0.01732633,0.09642090
1737575828326,usdt,32.4,withdrawal,-247.000000,13855.571821
1737576422762,eth,116264.75,withdrawal,-0.14634879,1.35754277
1737579990335,btc,3178757.7,buy,0.00071342,0.09713432
1737580536936,btc,3179999.8,deposit,0.03951442,0.13664874
1737582409196,doge,16.32,deposit,839.11824895,7645.61886094
1737584079013,twd,1.0,withdrawal,-28346,5882854
1737586678470,usdt,32.4,deposit,1743.000000,15598.571821
1737589053353,twd,1.0,withdrawal,-27208,5855646
1737589434895,eth,116362.89,withdrawal,-0.07561915,1.28192362
1737589740148,usdc,32.57,withdrawal,-149.000000,4866.640408
1737590470566,usdc,32.57,sell,-824.119478,4042.520930
1737590802318,usdc,32.58,withdrawal,-338.000000,3704.520930
1737596246188,usdt,32.41,buy,930.108270,16528.680091
1737597268045,usdt,32.42,buy,194.518338,16723.198429
1737601006439,btc,3186154.92,sell,-0.04427204,0.09237670
1737601131305,usdt,32.44,sell,-9602.921875,7120.276554
1737608238350,usdt,32.44,sell,-3742.051634,3378.224920
1737611532740,btc,3189184.59,withdrawal,-0.01090179,0.08147491
1737617899164,sol,5554.22,sell,-20.27141576,21.59988834
1737624740497,sol,5556.61,buy,3.65206904,25.25195738
1737626324467,sol,5560.05,deposit,12.97998139,38.23193877
1737627916711,twd,1.0,deposit,79087,6591354
1737628038701,btc,3188521.73,deposit,0.00739945,0.08887436
1737633227276,sol,5577.27,sell,-13.34058433,24.89135444
1737637980825,btc,3190130.73,buy,0.01054428,0.09941864
1737645075249,doge,16.41,buy,2233.19528821,9878.81414915
1737646788554,usdc,32.56,buy,802.438717,4506.959647
1737648638573,usdt,32.47,deposit,773.000000,4151.224920
1737650897993,doge,16.45,deposit,2016.62297485,11895.43712400
1737651897251,usdt,32.46,withdrawal,-449.000000,3702.224920
1737653718164,twd,1.0,withdrawal,-10090,6559270
1737657541529,btc,3189126.16,buy,0.00450378,0.10392242
1737659945584,usdc,32.55,withdrawal,-160.000000,4346.959647
1737660952473,sol,5575.26,withdrawal,-5.25335910,19.63799534
1737664803678,usdt,32.46,deposit,660.000000,4362.224920
1737665042395,usdc,32.57,withdrawal,-117.000000,4229.959647
1737666994268,usdc,32.57,sell,-1633.723240,2596.236407
1737669298885,usdt,32.48,sell,-1260.390338,3101.834582
1737677868860,btc,3191921.58,withdrawal,-0.04017670,0.06374572
1737678683067,doge,16.6,deposit,2065.67078482,13961.10790882
1737682314243,eth,116406.53,deposit,0.43007735,1.71200097
1737703950692,twd,1.0,withdrawal,-14300,6624747
1737704102708,eth,116339.92,deposit,0.85889833,2.57089930
1737706989088,eth,116308.18,sell,-0.53261602,2.03828328
1737717712991,btc,3189704.98,deposit,0.03665558,0.10040130
1737732653448,sol,5561.74,sell,-9.44002950,10.19796584
1737735597943,doge,16.81,withdrawal,-1442.69767080,12518.41023802
1737738364131,usdc,32.59,sell,-985.642060,1610.594347
1737738742050,twd,1.0,deposit,59539,6830859
1737747380455,usdc,32.59,sell,-548.888702,1061.705645
1737749715569,usdt,32.5,sell,-128.376536,2973.458046
1737751144338,btc,3188762.1,withdrawal,-0.03395560,0.06644570
1737754620669,btc,3188174.73,withdrawal,-0.00706051,0.05938519
1737758487240,btc,3187376.68,sell,-0.01941832,0.03996687
1737760117518,sol,5565.14,withdrawal,-3.22740306,6.97056278
1737765595970,sol,5566.8,deposit,13.58788671,20.55844949
1737768829765,doge,16.85,deposit,2354.68446767,14873.09470569
1737769368057,eth,116436.4,withdrawal,-0.06446350,1.97381978
1737771067792,eth,116441.19,withdrawal,-0.75350105,1.22031873
1737780120000,sol,5569.35,sell,-2.10961716,18.44883233
1737782280000,btc,3189064.63,buy,0.00252649,0.04249336
1737783660000,btc,3189322.08,deposit,0.04635932,0.08885268
1737784440000,doge,16.85,deposit,294.74022116,15167.83492685
1737784772317,doge,16.89,withdrawal,-3219.24547738,11948.58944947
1737785480943,twd,1.0,withdrawal,-19729,6898777
1737785607422,eth,116413.83,withdrawal,-0.30992439,0.91039434
1737785700000,btc,3189478.92,buy,0.00499375,0.09384643
1737786300000,usdt,32.51,withdrawal,-177.000000,2796.458046
1737787140000,eth,116516.36,deposit,1.00635834,1.91675268
1737787354530,sol,5581.03,deposit,14.52426182,32.97309415
1737788941189,btc,3187409.48,deposit,0.04946736,0.14331379
1737789180000,usdt,32.52,withdrawal,-459.000000,2337.458046
1737789841952,doge,16.99,sell,-998.09467272,10950.49477675
1737790383853,usdt,32.52,sell,-672.106640,1665.351406
1737795351968,doge,16.99,buy,905.64818580,11856.14296255
1737796091891,doge,17.04,deposit,1078.69666739,12934.83962994
1737796292916,eth,116562.64,buy,0.19926927,2.11602195
1737798389371,usdc,32.61,deposit,670.000000,1731.705645
1737800052361,usdt,32.53,sell,-862.334440,803.016966
1737801356741,eth,116514.8,withdrawal,-0.27475821,1.84126374
1737805874678,usdc,32.6,sell,-199.064886,1532.640759
1737806631342,doge,17.16,deposit,1092.72429206,14027.56392200
1737806874289,usdt,32.53,withdrawal,-130.000000,673.016966
1737807827273,usdc,32.6,sell,-133.026967,1399.613792
1737810189597,usdt,32.54,buy,850.866721,1523.883687
1737812549415,doge,17.12,sell,-272.24796271,13755.31595929
1737812572449,usdt,32.52,buy,478.749385,2002.633072
1737816914506,eth,116550.57,buy,0.14470738,1.98597112
1737817167700,eth,116561.51,sell,-0.30826853,1.67770259
1737817548603,twd,1.0,deposit,54286,6956688
1737824006925,doge,17.21,withdrawal,-2835.96927646,10919.34668283
1737826388662,usdt,32.51,sell,-706.583039,1296.050033
1737829787187,usdc,32.6,sell,-220.911513,1178.702279
1737829828007,btc,3190686.52,withdrawal,-0.05720679,0.08610700
1737830603780,usdc,32.61,withdrawal,-79.000000,1099.702279
1737831882558,usdc,32.61,withdrawal,-252.000000,847.702279
1737832549676,doge,17.27,buy,2686.12081467,13605.46749750
1737840262627,doge,17.3,buy,199.81320891,13805.28070641
1737843776736,btc,3193967.77,sell,-0.01125955,0.07484745
1737848360544,sol,5604.94,deposit,14.33323246,47.30632661
1737852080979,doge,17.31,sell,-2559.69576910,11245.58493731
1737857348348,usdc,32.62,buy,521.561151,1369.263430
1737857735818,eth,116451.24,withdrawal,-0.38649700,1.29120559
1737858901493,sol,5596.75,buy,7.87624216,55.18256877
1737859162887,btc,3189244.08,sell,-0.02394756,0.05089989
1737864203415,doge,17.41,sell,-228.67425486,11016.91068245
1737864746191,usdc,32.62,buy,322.631240,1691.894670
1737868846990,sol,5614.28,buy,1.47469121,56.65725998
1737869773567,eth,116459.86,withdrawal,-0.09878299,1.19242260
1737878649613,sol,5621.48,sell,-4.10186020,52.55539978
1737880021959,doge,17.49,buy,1497.47411014,12514.38479259
1737881301684,doge,17.49,deposit,1531.79368338,14046.17847597
1737886723137,eth,116483.72,withdrawal,-0.19793002,0.99449258
1737887690993,btc,3186953.5,deposit,0.01841356,0.06931345
1737889597885,usdc,32.59,deposit,2486.000000,4177.894670
1737893486289,usdt,32.48,sell,-254.747755,1041.302278
1737894529362,sol,5621.52,sell,-24.09600560,28.45939418
1737897375692,btc,3187001.13,buy,0.00879848,0.07811193
1737898482439,sol,5621.32,sell,-13.33404706,15.12534712
1737898974426,btc,3185544.14,withdrawal,-0.00377790,0.07433403
1737913383788,btc,3186149.32,deposit,0.02755656,0.10189059
1737915116096,usdc,32.6,sell,-27.639157,4150.255513
1737921002832,doge,17.47,buy,1030.37884318,15076.55731915
1737929023979,doge,17.48,deposit,2122.15288509,17198.71020424
1737942553336,sol,5625.9,deposit,5.78981098,20.91515810
1737942581218,sol,5630.65,deposit,3.81103970,24.72619780
1737943764979,eth,116423.64,withdrawal,-0.05388311,0.94060947
1737944849128,eth,116473.69,withdrawal,-0.02497516,0.91563431
1737949410650,usdt,32.5,withdrawal,-88.000000,953.302278
1737955557277,usdc,32.58,deposit,835.000000,4985.255513
1737957903074,btc,3182595.73,deposit,0.04828221,0.15017280
1737957984172,btc,3183805.51,sell,-0.07230917,0.07786363
1737959575489,btc,3185011.71,sell,-0.01977390,0.05808973
1737961561962,usdc,32.58,buy,537.481898,5522.737411
1737963896593,sol,5643.56,withdrawal,-2.55087202,22.17532578
1737974140468,usdt,32.51,sell,-428.551670,524.750608
1737981269749,usdc,32.58,sell,-1401.420202,4121.317209
1737990959009,eth,116626.86,deposit,1.36377035,2.27940466
1737990989081,usdc,32.57,buy,1288.609473,5409.926682
1738001782765,usdt,32.48,withdrawal,-70.000000,454.750608
1738004343595,doge,17.57,deposit,1383.83091377,18582.54111801
1738004886563,doge,17.58,deposit,1817.41236970,20399.95348771
1738007646139,usdc,32.58,withdrawal,-58.000000,5351.926682
1738010892065,sol,5642.84,deposit,11.68081752,33.85614330
1738012192146,sol,5637.98,deposit,4.69815434,38.55429764
1738015675447,btc,3181730.02,buy,0.00398189,0.06207162
1738017693010,eth,116594.77,deposit,0.24615250,2.52555716
1738021792383,doge,17.65,deposit,1510.68271999,21910.63620770
1738023508681,sol,5639.61,withdrawal,-1.57481594,36.97948170
1738023591741,twd,1.0,deposit,101606,7570386
1738027670974,usdc,32.56,withdrawal,-453.000000,4898.926682
1738032850824,doge,17.63,sell,-2828.22254468,19082.41366302
1738038490917,twd,1.0,withdrawal,-10867,7609391
1738040609896,btc,3185129.7,buy,0.00821705,0.07028867
1738043614360,eth,116802.72,deposit,0.24140717,2.76696433
1738047063755,btc,3186090.95,deposit,0.04552397,0.11581264
1738053243684,btc,3185357.86,sell,-0.02124265,0.09456999
1738053289720,usdc,32.53,deposit,1238.000000,6136.926682
1738054525770,twd,1.0,withdrawal,-10930,7639954
1738054915985,sol,5657.13,deposit,14.33944317,51.31892487
1738060579378,doge,17.64,deposit,1287.75054202,20370.16420504
1738060805306,eth,116959.39,sell,-1.28893981,1.47802452
1738067260608,usdc,32.55,sell,-340.474655,5796.452027
1738073940000,usdc,32.54,buy,1123.893859,6920.345886
1738074660000,sol,5663.2,buy,6.03544330,57.35436817
1738075670528,usdc,32.54,sell,-1879.052562,5041.293324
1738076594461,sol,5666.72,deposit,4.97435123,62.32871940
1738077120000,eth,117045.66,withdrawal,-0.39418754,1.08383698
1738079520000,doge,17.57,deposit,2160.55401307,22530.71821811
1738081740000,btc,3185069.67,buy,0.00123007,0.09580006
1738082593653,usdc,32.52,withdrawal,-317.000000,4724.293324
1738083060000,usdc,32.53,withdrawal,-107.000000,4617.293324
1738083591138,usdc,32.53,deposit,1090.000000,5707.293324
1738084140000,twd,1.0,withdrawal,-16935,7771329
1738084920000,btc,3183493.49,sell,-0.00251277,0.09328729
1738086503115,usdc,32.52,buy,566.748816,6274.042140
1738087020000,usdt,32.52,sell,-148.262233,306.488375
1738087140000,btc,3185113.23,withdrawal,-0.01479775,0.07848954
1738088145038,btc,3184809.07,withdrawal,-0.02726060,0.05122894
1738088164927,doge,17.55,deposit,308.04233703,22838.76055514
1738088972593,doge,17.53,deposit,930.20036365,23768.96091879
1738090775465,twd,1.0,deposit,45739,7811457
1738091215283,doge,17.61,withdrawal,-3784.02412725,19984.93679154
1738107613059,usdt,32.53,buy,814.047814,1120.536189
1738107762160,eth,117399.43,sell,-0.43833410,0.64550288
1738110605632,eth,117409.51,withdrawal,-0.15715342,0.48834946
1738115341096,doge,17.69,withdrawal,-2429.79012948,17555.14666206
1738116587252,usdt,32.53,deposit,1727.000000,2847.536189
